date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28,day_of_week,month,week_of_year,weekend
2024-08-05,S01,SKU001,Beverages,South,219.98,0,0,52,8,60.0,56.0,51.0,62.0,65.42857142857143,59.92857142857143,0,8,32,0
2024-08-06,S01,SKU001,Beverages,South,226.7,0,0,62,2,52.0,75.0,51.0,78.0,64.85714285714286,59.57142857142857,1,8,32,0
2024-08-07,S01,SKU001,Beverages,South,222.76,0,0,57,4,62.0,54.0,59.0,59.0,63.0,59.0,2,8,32,0
2024-08-08,S01,SKU001,Beverages,South,224.06,0,0,56,7,57.0,76.0,68.0,58.0,63.42857142857143,58.92857142857143,3,8,32,0
2024-08-09,S01,SKU001,Beverages,South,203.38,1,0,61,4,56.0,77.0,48.0,55.0,60.57142857142857,58.857142857142854,4,8,32,0
2024-08-10,S01,SKU001,Beverages,South,200.66,1,0,70,8,61.0,60.0,55.0,63.0,58.285714285714285,59.07142857142857,5,8,32,1
2024-08-11,S01,SKU001,Beverages,South,224.42,0,0,58,7,70.0,60.0,53.0,63.0,59.714285714285715,59.32142857142857,6,8,32,1
2024-08-12,S01,SKU001,Beverages,South,219.98,0,0,54,7,58.0,52.0,56.0,59.0,59.42857142857143,59.142857142857146,0,8,33,0
2024-08-13,S01,SKU001,Beverages,South,220.14,0,0,46,7,54.0,62.0,75.0,60.0,59.714285714285715,58.964285714285715,1,8,33,0
2024-08-14,S01,SKU001,Beverages,South,202.1,1,0,79,6,46.0,57.0,54.0,55.0,57.42857142857143,58.464285714285715,2,8,33,0
2024-08-15,S01,SKU001,Beverages,South,220.76,0,1,61,6,79.0,56.0,76.0,54.0,60.57142857142857,59.32142857142857,3,8,33,0
2024-08-16,S01,SKU001,Beverages,South,216.37,0,0,52,7,61.0,61.0,77.0,55.0,61.285714285714285,59.57142857142857,4,8,33,0
2024-08-17,S01,SKU001,Beverages,South,221.63,0,0,58,2,52.0,70.0,60.0,57.0,60.0,59.464285714285715,5,8,33,1
2024-08-18,S01,SKU001,Beverages,South,219.54,0,0,62,3,58.0,58.0,60.0,57.0,58.285714285714285,59.5,6,8,33,1
2024-08-19,S01,SKU001,Beverages,South,220.07,0,0,48,3,62.0,54.0,52.0,51.0,58.857142857142854,59.67857142857143,0,8,34,0
2024-08-20,S01,SKU001,Beverages,South,221.08,0,0,54,6,48.0,46.0,62.0,51.0,58.0,59.57142857142857,1,8,34,0
2024-08-21,S01,SKU001,Beverages,South,219.5,0,0,46,7,54.0,79.0,57.0,59.0,59.142857142857146,59.67857142857143,2,8,34,0
2024-08-22,S01,SKU001,Beverages,South,220.66,0,0,51,2,46.0,61.0,56.0,68.0,54.42857142857143,59.214285714285715,3,8,34,0
2024-08-23,S01,SKU001,Beverages,South,218.28,0,0,49,8,51.0,52.0,61.0,48.0,53.0,58.607142857142854,4,8,34,0
2024-08-24,S01,SKU001,Beverages,South,218.61,0,0,57,5,49.0,58.0,70.0,55.0,52.57142857142857,58.642857142857146,5,8,34,1
2024-08-25,S01,SKU001,Beverages,South,218.35,0,0,63,3,57.0,62.0,58.0,53.0,52.42857142857143,58.714285714285715,6,8,34,1
2024-08-26,S01,SKU001,Beverages,South,220.99,0,0,46,4,63.0,48.0,54.0,56.0,52.57142857142857,59.07142857142857,0,8,35,0
2024-08-27,S01,SKU001,Beverages,South,220.04,0,0,52,5,46.0,54.0,46.0,75.0,52.285714285714285,58.714285714285715,1,8,35,0
2024-08-28,S01,SKU001,Beverages,South,223.95,0,0,38,6,52.0,46.0,79.0,54.0,52.0,57.892857142857146,2,8,35,0
2024-08-29,S01,SKU001,Beverages,South,216.22,0,0,50,8,38.0,51.0,61.0,76.0,50.857142857142854,57.32142857142857,3,8,35,0
2024-08-30,S01,SKU001,Beverages,South,216.99,0,0,50,2,50.0,49.0,52.0,77.0,50.714285714285715,56.392857142857146,4,8,35,0
2024-08-31,S01,SKU001,Beverages,South,218.83,0,0,65,3,50.0,57.0,58.0,60.0,50.857142857142854,55.42857142857143,5,8,35,1
2024-09-01,S01,SKU001,Beverages,South,225.73,0,0,54,7,65.0,63.0,62.0,60.0,52.0,55.607142857142854,6,9,35,1
2024-09-02,S01,SKU001,Beverages,South,230.43,0,0,54,5,54.0,46.0,48.0,52.0,50.714285714285715,55.392857142857146,0,9,36,0
2024-09-03,S01,SKU001,Beverages,South,223.14,0,0,49,6,54.0,52.0,54.0,62.0,51.857142857142854,55.464285714285715,1,9,36,0
2024-09-04,S01,SKU001,Beverages,South,220.04,0,0,52,5,49.0,38.0,46.0,57.0,51.42857142857143,55.0,2,9,36,0
2024-09-05,S01,SKU001,Beverages,South,221.05,0,0,53,2,52.0,50.0,51.0,56.0,53.42857142857143,54.82142857142857,3,9,36,0
2024-09-06,S01,SKU001,Beverages,South,216.7,0,0,44,4,53.0,50.0,49.0,61.0,53.857142857142854,54.714285714285715,4,9,36,0
2024-09-07,S01,SKU001,Beverages,South,220.22,0,0,51,5,44.0,65.0,57.0,70.0,53.0,54.107142857142854,5,9,36,1
2024-09-08,S01,SKU001,Beverages,South,218.6,0,0,52,3,51.0,54.0,63.0,58.0,51.0,53.42857142857143,6,9,36,1
2024-09-09,S01,SKU001,Beverages,South,220.86,0,0,45,2,52.0,54.0,46.0,54.0,50.714285714285715,53.214285714285715,0,9,37,0
2024-09-10,S01,SKU001,Beverages,South,213.7,0,0,41,9,45.0,49.0,52.0,46.0,49.42857142857143,52.892857142857146,1,9,37,0
2024-09-11,S01,SKU001,Beverages,South,219.21,0,0,50,4,41.0,52.0,38.0,79.0,48.285714285714285,52.714285714285715,2,9,37,0
2024-09-12,S01,SKU001,Beverages,South,223.07,0,0,45,9,50.0,53.0,50.0,61.0,48.0,51.67857142857143,3,9,37,0
2024-09-13,S01,SKU001,Beverages,South,216.33,0,0,52,9,45.0,44.0,50.0,52.0,46.857142857142854,51.107142857142854,4,9,37,0
2024-09-14,S01,SKU001,Beverages,South,211.69,0,0,46,4,52.0,51.0,65.0,58.0,48.0,51.107142857142854,5,9,37,1
2024-09-15,S01,SKU001,Beverages,South,218.1,0,0,52,2,46.0,52.0,54.0,62.0,47.285714285714285,50.67857142857143,6,9,37,1
2024-09-16,S01,SKU001,Beverages,South,223.4,0,0,46,4,52.0,45.0,54.0,48.0,47.285714285714285,50.32142857142857,0,9,38,0
2024-09-17,S01,SKU001,Beverages,South,221.52,0,0,42,8,46.0,41.0,49.0,54.0,47.42857142857143,50.25,1,9,38,0
2024-09-18,S01,SKU001,Beverages,South,219.45,0,0,58,5,42.0,50.0,52.0,46.0,47.57142857142857,49.82142857142857,2,9,38,0
2024-09-19,S01,SKU001,Beverages,South,226.74,0,0,48,7,58.0,45.0,53.0,51.0,48.714285714285715,50.25,3,9,38,0
2024-09-20,S01,SKU001,Beverages,South,216.39,0,0,47,2,48.0,52.0,44.0,49.0,49.142857142857146,50.142857142857146,4,9,38,0
2024-09-21,S01,SKU001,Beverages,South,221.77,0,0,51,9,47.0,46.0,51.0,57.0,48.42857142857143,50.07142857142857,5,9,38,1
2024-09-22,S01,SKU001,Beverages,South,224.68,0,0,56,7,51.0,52.0,52.0,63.0,49.142857142857146,49.857142857142854,6,9,38,1
2024-09-23,S01,SKU001,Beverages,South,213.74,0,0,49,2,56.0,46.0,45.0,46.0,49.714285714285715,49.607142857142854,0,9,39,0
2024-09-24,S01,SKU001,Beverages,South,218.05,0,0,49,9,49.0,42.0,41.0,52.0,50.142857142857146,49.714285714285715,1,9,39,0
2024-09-25,S01,SKU001,Beverages,South,219.38,0,0,52,8,49.0,58.0,50.0,38.0,51.142857142857146,49.607142857142854,2,9,39,0
2024-09-26,S01,SKU001,Beverages,South,219.96,0,0,52,5,52.0,48.0,45.0,50.0,50.285714285714285,50.107142857142854,3,9,39,0
2024-09-27,S01,SKU001,Beverages,South,225.38,0,0,51,4,52.0,47.0,52.0,50.0,50.857142857142854,50.17857142857143,4,9,39,0
2024-09-28,S01,SKU001,Beverages,South,219.65,0,0,59,6,51.0,51.0,46.0,65.0,51.42857142857143,50.214285714285715,5,9,39,1
2024-09-29,S01,SKU001,Beverages,South,202.99,1,0,75,9,59.0,56.0,52.0,54.0,52.57142857142857,50.0,6,9,39,1
2024-09-30,S01,SKU001,Beverages,South,220.89,0,0,48,6,75.0,49.0,46.0,54.0,55.285714285714285,50.75,0,9,40,0
2024-10-01,S01,SKU001,Beverages,South,210.27,0,0,53,8,48.0,49.0,42.0,49.0,55.142857142857146,50.535714285714285,1,10,40,0
2024-10-02,S01,SKU001,Beverages,South,221.43,0,1,60,7,53.0,52.0,58.0,52.0,55.714285714285715,50.67857142857143,2,10,40,0
2024-10-03,S01,SKU001,Beverages,South,217.59,0,0,57,2,60.0,52.0,48.0,53.0,56.857142857142854,50.964285714285715,3,10,40,0
2024-10-04,S01,SKU001,Beverages,South,219.93,0,0,52,8,57.0,51.0,47.0,44.0,57.57142857142857,51.107142857142854,4,10,40,0
2024-10-05,S01,SKU001,Beverages,South,220.37,0,0,49,4,52.0,59.0,51.0,51.0,57.714285714285715,51.392857142857146,5,10,40,1
2024-10-06,S01,SKU001,Beverages,South,198.2,1,0,71,7,49.0,75.0,56.0,52.0,56.285714285714285,51.32142857142857,6,10,40,1
2024-10-07,S01,SKU001,Beverages,South,205.15,1,0,66,5,71.0,48.0,49.0,45.0,55.714285714285715,52.0,0,10,41,0
2024-10-08,S01,SKU001,Beverages,South,220.68,0,0,53,3,66.0,53.0,49.0,41.0,58.285714285714285,52.75,1,10,41,0
2024-10-09,S01,SKU001,Beverages,South,216.5,0,0,56,4,53.0,60.0,52.0,50.0,58.285714285714285,53.17857142857143,2,10,41,0
2024-10-10,S01,SKU001,Beverages,South,221.4,0,0,52,7,56.0,57.0,52.0,45.0,57.714285714285715,53.392857142857146,3,10,41,0
2024-10-11,S01,SKU001,Beverages,South,220.7,0,0,54,9,52.0,52.0,51.0,52.0,57.0,53.642857142857146,4,10,41,0
2024-10-12,S01,SKU001,Beverages,South,198.08,1,0,74,8,54.0,49.0,59.0,46.0,57.285714285714285,53.714285714285715,5,10,41,1
2024-10-13,S01,SKU001,Beverages,South,221.93,0,0,53,8,74.0,71.0,75.0,52.0,60.857142857142854,54.714285714285715,6,10,41,1
2024-10-14,S01,SKU001,Beverages,South,224.82,0,0,59,7,53.0,66.0,48.0,46.0,58.285714285714285,54.75,0,10,42,0
2024-10-15,S01,SKU001,Beverages,South,219.58,0,0,52,3,59.0,53.0,53.0,42.0,57.285714285714285,55.214285714285715,1,10,42,0
2024-10-16,S01,SKU001,Beverages,South,220.37,0,0,55,7,52.0,56.0,60.0,58.0,57.142857142857146,55.57142857142857,2,10,42,0
2024-10-17,S01,SKU001,Beverages,South,217.53,0,0,49,5,55.0,52.0,57.0,48.0,57.0,55.464285714285715,3,10,42,0
2024-10-18,S01,SKU001,Beverages,South,221.06,0,0,54,5,49.0,54.0,52.0,47.0,56.57142857142857,55.5,4,10,42,0
2024-10-19,S01,SKU001,Beverages,South,222.44,0,0,57,9,54.0,74.0,49.0,51.0,56.57142857142857,55.75,5,10,42,1
2024-10-20,S01,SKU001,Beverages,South,218.29,0,0,47,4,57.0,53.0,71.0,56.0,54.142857142857146,55.964285714285715,6,10,42,1
2024-10-21,S01,SKU001,Beverages,South,216.57,0,0,52,8,47.0,59.0,66.0,49.0,53.285714285714285,55.642857142857146,0,10,43,0
2024-10-22,S01,SKU001,Beverages,South,221.98,0,0,53,4,52.0,52.0,53.0,49.0,52.285714285714285,55.75,1,10,43,0
2024-10-23,S01,SKU001,Beverages,South,221.29,0,0,54,6,53.0,55.0,56.0,52.0,52.42857142857143,55.892857142857146,2,10,43,0
2024-10-24,S01,SKU001,Beverages,South,212.75,0,0,52,7,54.0,49.0,52.0,52.0,52.285714285714285,55.964285714285715,3,10,43,0
2024-10-25,S01,SKU001,Beverages,South,223.39,0,0,57,6,52.0,54.0,54.0,51.0,52.714285714285715,55.964285714285715,4,10,43,0
2024-10-26,S01,SKU001,Beverages,South,221.54,0,0,53,5,57.0,57.0,74.0,59.0,53.142857142857146,56.17857142857143,5,10,43,1
2024-10-27,S01,SKU001,Beverages,South,223.19,0,0,53,3,53.0,47.0,53.0,75.0,52.57142857142857,55.964285714285715,6,10,43,1
2024-10-28,S01,SKU001,Beverages,South,216.79,0,0,57,9,53.0,52.0,59.0,48.0,53.42857142857143,55.17857142857143,0,10,44,0
2024-10-29,S01,SKU001,Beverages,South,220.28,0,0,48,8,57.0,53.0,52.0,53.0,54.142857142857146,55.5,1,10,44,0
2024-10-30,S01,SKU001,Beverages,South,221.73,0,0,47,3,48.0,54.0,55.0,60.0,53.42857142857143,55.32142857142857,2,10,44,0
2024-10-31,S01,SKU001,Beverages,South,215.84,0,0,51,3,47.0,52.0,49.0,57.0,52.42857142857143,54.857142857142854,3,10,44,0
2024-11-01,S01,SKU001,Beverages,South,215.4,0,0,60,8,51.0,57.0,54.0,52.0,52.285714285714285,54.642857142857146,4,11,44,0
2024-11-02,S01,SKU001,Beverages,South,221.3,0,0,57,5,60.0,53.0,57.0,49.0,52.714285714285715,54.92857142857143,5,11,44,1
2024-11-03,S01,SKU001,Beverages,South,224.74,0,0,54,6,57.0,53.0,47.0,71.0,53.285714285714285,55.214285714285715,6,11,44,1
2024-11-04,S01,SKU001,Beverages,South,217.81,0,0,52,2,54.0,57.0,52.0,66.0,53.42857142857143,54.607142857142854,0,11,45,0
2024-11-05,S01,SKU001,Beverages,South,224.71,0,0,52,4,52.0,48.0,53.0,53.0,52.714285714285715,54.107142857142854,1,11,45,0
2024-11-06,S01,SKU001,Beverages,South,216.26,0,0,52,5,52.0,47.0,54.0,56.0,53.285714285714285,54.07142857142857,2,11,45,0
2024-11-07,S01,SKU001,Beverages,South,220.69,0,0,59,9,52.0,51.0,52.0,52.0,54.0,53.92857142857143,3,11,45,0
2024-11-08,S01,SKU001,Beverages,South,218.0,0,0,60,7,59.0,60.0,57.0,54.0,55.142857142857146,54.17857142857143,4,11,45,0
2024-11-09,S01,SKU001,Beverages,South,221.37,0,0,57,2,60.0,57.0,53.0,74.0,55.142857142857146,54.392857142857146,5,11,45,1
2024-11-10,S01,SKU001,Beverages,South,218.59,0,0,51,7,57.0,54.0,53.0,53.0,55.142857142857146,53.785714285714285,6,11,45,1
2024-11-11,S01,SKU001,Beverages,South,219.03,0,0,50,8,51.0,52.0,57.0,59.0,54.714285714285715,53.714285714285715,0,11,46,0
2024-11-12,S01,SKU001,Beverages,South,222.56,0,0,54,2,50.0,52.0,48.0,52.0,54.42857142857143,53.392857142857146,1,11,46,0
2024-11-13,S01,SKU001,Beverages,South,219.72,0,0,61,9,54.0,52.0,47.0,55.0,54.714285714285715,53.464285714285715,2,11,46,0
2024-11-14,S01,SKU001,Beverages,South,223.15,0,0,60,4,61.0,59.0,51.0,49.0,56.0,53.67857142857143,3,11,46,0
2024-11-15,S01,SKU001,Beverages,South,221.91,0,0,56,5,60.0,60.0,60.0,54.0,56.142857142857146,54.07142857142857,4,11,46,0
2024-11-16,S01,SKU001,Beverages,South,222.25,0,0,51,9,56.0,57.0,57.0,57.0,55.57142857142857,54.142857142857146,5,11,46,1
2024-11-17,S01,SKU001,Beverages,South,222.71,0,0,66,8,51.0,51.0,54.0,47.0,54.714285714285715,53.92857142857143,6,11,46,1
2024-11-18,S01,SKU001,Beverages,South,216.14,0,0,53,4,66.0,50.0,52.0,52.0,56.857142857142854,54.607142857142854,0,11,47,0
2024-11-19,S01,SKU001,Beverages,South,223.68,0,0,52,3,53.0,54.0,52.0,53.0,57.285714285714285,54.642857142857146,1,11,47,0
2024-11-20,S01,SKU001,Beverages,South,216.68,0,0,57,3,52.0,61.0,52.0,54.0,57.0,54.607142857142854,2,11,47,0
2024-11-21,S01,SKU001,Beverages,South,219.16,0,0,54,2,57.0,60.0,59.0,52.0,56.42857142857143,54.714285714285715,3,11,47,0
2024-11-22,S01,SKU001,Beverages,South,225.78,0,0,54,2,54.0,56.0,60.0,57.0,55.57142857142857,54.785714285714285,4,11,47,0
2024-11-23,S01,SKU001,Beverages,South,216.99,0,0,59,3,54.0,51.0,57.0,53.0,55.285714285714285,54.67857142857143,5,11,47,1
2024-11-24,S01,SKU001,Beverages,South,224.5,0,0,58,6,59.0,66.0,51.0,53.0,56.42857142857143,54.892857142857146,6,11,47,1
2024-11-25,S01,SKU001,Beverages,South,220.06,0,0,55,7,58.0,53.0,50.0,57.0,55.285714285714285,55.07142857142857,0,11,48,0
2024-11-26,S01,SKU001,Beverages,South,225.61,0,0,44,5,55.0,52.0,54.0,48.0,55.57142857142857,55.0,1,11,48,0
2024-11-27,S01,SKU001,Beverages,South,219.99,0,0,59,3,44.0,57.0,61.0,47.0,54.42857142857143,54.857142857142854,2,11,48,0
2024-11-28,S01,SKU001,Beverages,South,201.18,1,0,79,2,59.0,54.0,60.0,51.0,54.714285714285715,55.285714285714285,3,11,48,0
2024-11-29,S01,SKU001,Beverages,South,223.12,0,0,57,8,79.0,54.0,56.0,60.0,58.285714285714285,56.285714285714285,4,11,48,0
2024-11-30,S01,SKU001,Beverages,South,222.24,0,0,61,3,57.0,59.0,51.0,57.0,58.714285714285715,56.17857142857143,5,11,48,1
2024-12-01,S01,SKU001,Beverages,South,211.85,0,0,55,9,61.0,58.0,66.0,54.0,59.0,56.32142857142857,6,12,48,1
2024-12-02,S01,SKU001,Beverages,South,218.74,0,0,56,4,55.0,55.0,53.0,52.0,58.57142857142857,56.357142857142854,0,12,49,0
2024-12-03,S01,SKU001,Beverages,South,217.1,0,0,69,7,56.0,44.0,52.0,52.0,58.714285714285715,56.5,1,12,49,0
2024-12-04,S01,SKU001,Beverages,South,218.58,0,0,55,9,69.0,59.0,57.0,52.0,62.285714285714285,57.107142857142854,2,12,49,0
2024-12-05,S01,SKU001,Beverages,South,219.55,0,0,52,6,55.0,79.0,54.0,59.0,61.714285714285715,57.214285714285715,3,12,49,0
2024-12-06,S01,SKU001,Beverages,South,214.66,0,0,54,3,52.0,57.0,54.0,60.0,57.857142857142854,56.964285714285715,4,12,49,0
2024-12-07,S01,SKU001,Beverages,South,221.32,0,0,55,5,54.0,61.0,59.0,57.0,57.42857142857143,56.75,5,12,49,1
2024-12-08,S01,SKU001,Beverages,South,217.3,0,0,66,4,55.0,55.0,58.0,51.0,56.57142857142857,56.67857142857143,6,12,49,1
2024-12-09,S01,SKU001,Beverages,South,218.9,0,0,60,2,66.0,56.0,55.0,50.0,58.142857142857146,57.214285714285715,0,12,50,0
2024-12-10,S01,SKU001,Beverages,South,219.48,0,0,66,8,60.0,69.0,44.0,54.0,58.714285714285715,57.57142857142857,1,12,50,0
2024-12-11,S01,SKU001,Beverages,South,222.41,0,0,68,5,66.0,55.0,59.0,61.0,58.285714285714285,58.0,2,12,50,0
2024-12-12,S01,SKU001,Beverages,South,215.89,0,0,54,2,68.0,52.0,79.0,60.0,60.142857142857146,58.25,3,12,50,0
2024-12-13,S01,SKU001,Beverages,South,198.33,1,0,76,3,54.0,54.0,57.0,56.0,60.42857142857143,58.035714285714285,4,12,50,0
2024-12-14,S01,SKU001,Beverages,South,219.6,0,0,60,3,76.0,55.0,61.0,51.0,63.57142857142857,58.75,5,12,50,1
2024-12-15,S01,SKU001,Beverages,South,217.04,0,0,76,4,60.0,66.0,55.0,66.0,64.28571428571429,59.07142857142857,6,12,50,1
2024-12-16,S01,SKU001,Beverages,South,222.87,0,0,57,8,76.0,60.0,56.0,53.0,65.71428571428571,59.42857142857143,0,12,51,0
2024-12-17,S01,SKU001,Beverages,South,211.19,0,0,54,9,57.0,66.0,69.0,52.0,65.28571428571429,59.57142857142857,1,12,51,0
2024-12-18,S01,SKU001,Beverages,South,195.52,1,0,74,3,54.0,68.0,55.0,57.0,63.57142857142857,59.642857142857146,2,12,51,0
2024-12-19,S01,SKU001,Beverages,South,224.2,0,0,62,8,74.0,54.0,52.0,54.0,64.42857142857143,60.25,3,12,51,0
2024-12-20,S01,SKU001,Beverages,South,216.97,0,0,63,2,62.0,76.0,54.0,54.0,65.57142857142857,60.535714285714285,4,12,51,0
2024-12-21,S01,SKU001,Beverages,South,221.79,0,0,68,4,63.0,60.0,55.0,59.0,63.714285714285715,60.857142857142854,5,12,51,1
2024-12-22,S01,SKU001,Beverages,South,216.24,0,0,60,6,68.0,76.0,66.0,58.0,64.85714285714286,61.17857142857143,6,12,51,1
2024-12-23,S01,SKU001,Beverages,South,220.23,0,0,62,5,60.0,57.0,60.0,55.0,62.57142857142857,61.25,0,12,52,0
2024-12-24,S01,SKU001,Beverages,South,220.03,0,0,64,3,62.0,54.0,66.0,44.0,63.285714285714285,61.5,1,12,52,0
2024-12-25,S01,SKU001,Beverages,South,206.22,1,1,85,3,64.0,74.0,68.0,59.0,64.71428571428571,62.214285714285715,2,12,52,0
2024-12-26,S01,SKU001,Beverages,South,218.19,0,0,67,8,85.0,62.0,54.0,79.0,66.28571428571429,63.142857142857146,3,12,52,0
2024-12-27,S01,SKU001,Beverages,South,213.98,0,0,61,7,67.0,63.0,76.0,57.0,67.0,62.714285714285715,4,12,52,0
2024-12-28,S01,SKU001,Beverages,South,223.13,0,0,74,5,61.0,68.0,60.0,61.0,66.71428571428571,62.857142857142854,5,12,52,1
2024-12-29,S01,SKU001,Beverages,South,217.55,0,0,64,5,74.0,60.0,76.0,55.0,67.57142857142857,63.32142857142857,6,12,52,1
2024-12-30,S01,SKU001,Beverages,South,219.81,0,0,71,4,64.0,62.0,57.0,56.0,68.14285714285714,63.642857142857146,0,12,1,0
2024-12-31,S01,SKU001,Beverages,South,220.26,0,0,66,3,71.0,64.0,54.0,69.0,69.42857142857143,64.17857142857143,1,12,1,0
2025-01-01,S01,SKU001,Beverages,South,219.78,0,1,71,6,66.0,85.0,74.0,55.0,69.71428571428571,64.07142857142857,2,1,1,0
2025-01-02,S01,SKU001,Beverages,South,222.09,0,0,65,8,71.0,67.0,62.0,52.0,67.71428571428571,64.64285714285714,3,1,1,0
2025-01-03,S01,SKU001,Beverages,South,206.74,1,0,80,2,65.0,61.0,63.0,54.0,67.42857142857143,65.10714285714286,4,1,1,0
2025-01-04,S01,SKU001,Beverages,South,220.02,0,0,65,9,80.0,74.0,68.0,55.0,70.14285714285714,66.03571428571429,5,1,1,1
2025-01-05,S01,SKU001,Beverages,South,221.14,0,0,67,4,65.0,64.0,60.0,66.0,68.85714285714286,66.39285714285714,6,1,1,1
2025-01-06,S01,SKU001,Beverages,South,213.3,0,0,68,7,67.0,71.0,62.0,60.0,69.28571428571429,66.42857142857143,0,1,2,0
2025-01-07,S01,SKU001,Beverages,South,203.11,1,0,77,9,68.0,66.0,64.0,66.0,68.85714285714286,66.71428571428571,1,1,2,0
2025-01-08,S01,SKU001,Beverages,South,222.66,0,0,65,9,77.0,71.0,85.0,68.0,70.42857142857143,67.10714285714286,2,1,2,0
2025-01-09,S01,SKU001,Beverages,South,218.64,0,0,54,3,65.0,65.0,67.0,54.0,69.57142857142857,67.0,3,1,2,0
2025-01-10,S01,SKU001,Beverages,South,214.74,0,0,62,6,54.0,80.0,61.0,76.0,68.0,67.0,4,1,2,0
2025-01-11,S01,SKU001,Beverages,South,216.76,0,0,70,6,62.0,65.0,74.0,60.0,65.42857142857143,66.5,5,1,2,1
2025-01-12,S01,SKU001,Beverages,South,204.21,1,0,96,4,70.0,67.0,64.0,76.0,66.14285714285714,66.85714285714286,6,1,2,1
2025-01-13,S01,SKU001,Beverages,South,211.76,0,0,61,9,96.0,68.0,71.0,57.0,70.28571428571429,67.57142857142857,0,1,3,0
2025-01-14,S01,SKU001,Beverages,South,218.79,0,0,59,5,61.0,77.0,66.0,54.0,69.28571428571429,67.71428571428571,1,1,3,0
2025-01-15,S01,SKU001,Beverages,South,217.71,0,0,68,7,59.0,65.0,71.0,74.0,66.71428571428571,67.89285714285714,2,1,3,0
2025-01-16,S01,SKU001,Beverages,South,219.27,0,0,68,4,68.0,54.0,65.0,62.0,67.14285714285714,67.67857142857143,3,1,3,0
2025-01-17,S01,SKU001,Beverages,South,223.87,0,0,62,7,68.0,62.0,80.0,63.0,69.14285714285714,67.89285714285714,4,1,3,0
2025-01-18,S01,SKU001,Beverages,South,214.78,0,0,73,7,62.0,70.0,65.0,68.0,69.14285714285714,67.85714285714286,5,1,3,1
2025-01-19,S01,SKU001,Beverages,South,220.91,0,0,63,5,73.0,96.0,67.0,60.0,69.57142857142857,68.03571428571429,6,1,3,1
2025-01-20,S01,SKU001,Beverages,South,213.74,0,0,62,3,63.0,61.0,68.0,62.0,64.85714285714286,68.14285714285714,0,1,4,0
2025-01-21,S01,SKU001,Beverages,South,220.83,0,0,69,5,62.0,59.0,77.0,64.0,65.0,68.14285714285714,1,1,4,0
2025-01-22,S01,SKU001,Beverages,South,204.34,1,0,101,9,69.0,68.0,65.0,85.0,66.42857142857143,68.32142857142857,2,1,4,0
2025-01-23,S01,SKU001,Beverages,South,217.31,0,0,69,4,101.0,68.0,54.0,67.0,71.14285714285714,68.89285714285714,3,1,4,0
2025-01-24,S01,SKU001,Beverages,South,216.53,0,0,79,2,69.0,62.0,62.0,61.0,71.28571428571429,68.96428571428571,4,1,4,0
2025-01-25,S01,SKU001,Beverages,South,200.12,1,0,101,6,79.0,73.0,70.0,74.0,73.71428571428571,69.60714285714286,5,1,4,1
2025-01-26,S01,SKU001,Beverages,South,204.05,1,0,89,9,101.0,63.0,96.0,64.0,77.71428571428571,70.57142857142857,6,1,4,1
2025-01-27,S01,SKU001,Beverages,South,204.54,1,0,98,9,89.0,62.0,61.0,71.0,81.42857142857143,71.46428571428571,0,1,5,0
2025-01-28,S01,SKU001,Beverages,South,218.27,0,0,66,3,98.0,69.0,59.0,66.0,86.57142857142857,72.42857142857143,1,1,5,0
2025-01-29,S01,SKU001,Beverages,South,218.69,0,0,73,3,66.0,101.0,68.0,71.0,86.14285714285714,72.42857142857143,2,1,5,0
2025-01-30,S01,SKU001,Beverages,South,218.69,0,0,70,9,73.0,69.0,68.0,65.0,82.14285714285714,72.5,3,1,5,0
2025-01-31,S01,SKU001,Beverages,South,224.32,0,0,74,3,70.0,79.0,62.0,80.0,82.28571428571429,72.67857142857143,4,1,5,0
2025-02-01,S01,SKU001,Beverages,South,222.68,0,0,76,7,74.0,101.0,73.0,65.0,81.57142857142857,72.46428571428571,5,2,5,1
2025-02-02,S01,SKU001,Beverages,South,219.86,0,0,76,4,76.0,89.0,63.0,67.0,78.0,72.85714285714286,6,2,5,1
2025-02-03,S01,SKU001,Beverages,South,220.9,0,0,76,6,76.0,98.0,62.0,68.0,76.14285714285714,73.17857142857143,0,2,6,0
2025-02-04,S01,SKU001,Beverages,South,210.48,0,0,69,8,76.0,66.0,69.0,77.0,73.0,73.46428571428571,1,2,6,0
2025-02-05,S01,SKU001,Beverages,South,220.25,0,0,76,5,69.0,73.0,101.0,65.0,73.42857142857143,73.17857142857143,2,2,6,0
2025-02-06,S01,SKU001,Beverages,South,203.37,1,0,87,3,76.0,70.0,69.0,54.0,73.85714285714286,73.57142857142857,3,2,6,0
2025-02-07,S01,SKU001,Beverages,South,218.15,0,0,72,9,87.0,74.0,79.0,62.0,76.28571428571429,74.75,4,2,6,0
2025-02-08,S01,SKU001,Beverages,South,226.08,0,0,78,5,72.0,76.0,101.0,70.0,76.0,75.10714285714286,5,2,6,1
2025-02-09,S01,SKU001,Beverages,South,215.29,0,0,82,6,78.0,76.0,89.0,96.0,76.28571428571429,75.39285714285714,6,2,6,1
2025-02-10,S01,SKU001,Beverages,South,201.73,1,0,90,3,82.0,76.0,98.0,61.0,77.14285714285714,74.89285714285714,0,2,7,0
