date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,forecast_units,absolute_error
2025-09-29,S01,SKU003,Personal Care,South,253.57,0,0,16,9,20.33,4.33
2025-09-30,S01,SKU003,Personal Care,South,236.0,1,0,21,3,26.16,5.16
2025-10-01,S01,SKU003,Personal Care,South,235.31,1,0,31,6,26.37,4.63
2025-10-02,S01,SKU003,Personal Care,South,231.35,1,1,31,9,27.77,3.23
2025-10-03,S01,SKU003,Personal Care,South,255.15,0,0,24,8,20.91,3.09
2025-10-04,S01,SKU003,Personal Care,South,254.21,0,0,20,5,22.57,2.57
2025-10-05,S01,SKU003,Personal Care,South,258.54,0,0,19,6,22.44,3.44
2025-10-06,S01,SKU003,Personal Care,South,257.68,0,0,19,3,20.53,1.53
2025-10-07,S01,SKU003,Personal Care,South,255.35,0,0,19,8,20.29,1.29
2025-10-08,S01,SKU003,Personal Care,South,235.34,1,0,27,3,26.94,0.06
2025-10-09,S01,SKU003,Personal Care,South,258.05,0,0,15,9,20.7,5.7
2025-10-10,S01,SKU003,Personal Care,South,254.19,0,0,27,7,19.82,7.18
2025-10-11,S01,SKU003,Personal Care,South,255.63,0,0,21,6,22.22,1.22
2025-10-12,S01,SKU003,Personal Care,South,256.84,0,0,16,9,21.87,5.87
2025-10-13,S01,SKU003,Personal Care,South,253.14,0,0,27,6,20.53,6.47
2025-10-14,S01,SKU003,Personal Care,South,262.59,0,0,26,7,20.53,5.47
2025-10-15,S01,SKU003,Personal Care,South,233.21,1,0,31,6,27.25,3.75
2025-10-16,S01,SKU003,Personal Care,South,267.13,0,0,17,9,21.97,4.97
2025-10-17,S01,SKU003,Personal Care,South,241.64,1,0,34,4,26.94,7.06
2025-10-18,S01,SKU003,Personal Care,South,255.62,0,0,16,2,22.96,6.96
2025-10-19,S01,SKU003,Personal Care,South,256.74,0,0,21,3,22.67,1.67
2025-10-20,S01,SKU003,Personal Care,South,250.32,0,0,26,3,21.61,4.39
2025-10-21,S01,SKU003,Personal Care,South,239.1,1,0,32,5,29.64,2.36
2025-10-22,S01,SKU003,Personal Care,South,249.29,0,0,20,3,22.23,2.23
2025-10-23,S01,SKU003,Personal Care,South,258.06,0,0,18,4,21.63,3.63
2025-10-24,S01,SKU003,Personal Care,South,260.09,0,0,17,5,21.68,4.68
2025-10-25,S01,SKU003,Personal Care,South,241.29,1,0,27,6,29.88,2.88
2025-10-26,S01,SKU003,Personal Care,South,255.79,0,0,23,7,22.73,0.27
2025-10-27,S01,SKU003,Personal Care,South,260.15,0,0,23,3,22.12,0.88
2025-10-28,S01,SKU003,Personal Care,South,254.11,0,0,19,9,22.23,3.23
2025-10-29,S01,SKU003,Personal Care,South,250.26,0,0,13,9,22.27,9.27
2025-10-30,S01,SKU003,Personal Care,South,257.23,0,0,16,7,21.02,5.02
2025-10-31,S01,SKU003,Personal Care,South,261.71,0,0,19,7,20.94,1.94
2025-11-01,S01,SKU003,Personal Care,South,258.28,0,0,14,2,22.01,8.01
2025-11-02,S01,SKU003,Personal Care,South,257.08,0,0,18,2,22.58,4.58
2025-11-03,S01,SKU003,Personal Care,South,232.13,1,0,26,6,28.3,2.3
2025-11-04,S01,SKU003,Personal Care,South,254.54,0,0,20,3,20.88,0.88
2025-11-05,S01,SKU003,Personal Care,South,263.47,0,0,12,4,21.08,9.08
2025-11-06,S01,SKU003,Personal Care,South,256.44,0,0,11,5,20.94,9.94
2025-11-07,S01,SKU003,Personal Care,South,246.8,0,0,22,7,21.07,0.93
2025-11-08,S01,SKU003,Personal Care,South,255.68,0,0,26,4,22.21,3.79
2025-11-09,S01,SKU003,Personal Care,South,252.39,0,0,21,5,21.9,0.9
2025-11-10,S01,SKU003,Personal Care,South,252.61,0,0,21,6,20.78,0.22
2025-11-11,S01,SKU003,Personal Care,South,238.85,1,0,28,5,28.11,0.11
2025-11-12,S01,SKU003,Personal Care,South,259.4,0,0,19,8,20.63,1.63
2025-11-13,S01,SKU003,Personal Care,South,261.54,0,0,17,6,21.15,4.15
2025-11-14,S01,SKU003,Personal Care,South,260.4,0,0,15,7,21.46,6.46
2025-11-15,S01,SKU003,Personal Care,South,261.66,0,0,22,9,20.49,1.51
2025-11-16,S01,SKU003,Personal Care,South,233.83,1,0,27,5,29.24,2.24
2025-11-17,S01,SKU003,Personal Care,South,232.94,1,0,27,6,27.78,0.78
2025-11-18,S01,SKU003,Personal Care,South,262.31,0,0,26,7,20.84,5.16
2025-11-19,S01,SKU003,Personal Care,South,228.59,1,0,22,6,27.44,5.44
2025-11-20,S01,SKU003,Personal Care,South,256.23,0,0,22,6,20.03,1.97
2025-11-21,S01,SKU003,Personal Care,South,255.27,0,0,18,2,20.5,2.5
2025-11-22,S01,SKU003,Personal Care,South,236.35,1,0,35,4,29.16,5.84
2025-11-23,S01,SKU003,Personal Care,South,257.96,0,0,25,9,23.07,1.93
2025-11-24,S01,SKU003,Personal Care,South,258.07,0,0,25,2,21.47,3.53
2025-11-25,S01,SKU003,Personal Care,South,258.95,0,0,18,8,22.34,4.34
2025-11-26,S01,SKU003,Personal Care,South,259.95,0,0,16,5,21.23,5.23
2025-11-27,S01,SKU003,Personal Care,South,248.33,0,0,19,5,21.54,2.54
2025-11-28,S01,SKU003,Personal Care,South,257.95,0,0,6,4,21.4,15.4
2025-11-29,S01,SKU003,Personal Care,South,258.8,0,0,25,4,22.24,2.76
2025-11-30,S01,SKU003,Personal Care,South,256.85,0,0,16,5,22.76,6.76
2025-12-01,S01,SKU003,Personal Care,South,252.62,0,0,12,7,22.4,10.4
2025-12-02,S01,SKU003,Personal Care,South,256.45,0,0,23,7,21.37,1.63
2025-12-03,S01,SKU003,Personal Care,South,250.58,0,0,26,7,20.4,5.6
2025-12-04,S01,SKU003,Personal Care,South,257.28,0,0,23,4,20.41,2.59
2025-12-05,S01,SKU003,Personal Care,South,250.4,0,0,18,4,22.01,4.01
2025-12-06,S01,SKU003,Personal Care,South,261.24,0,0,17,4,22.69,5.69
2025-12-07,S01,SKU003,Personal Care,South,258.11,0,0,28,9,24.68,3.32
2025-12-08,S01,SKU003,Personal Care,South,256.83,0,0,24,7,22.56,1.44
2025-12-09,S01,SKU003,Personal Care,South,247.3,0,0,24,2,21.53,2.47
2025-12-10,S01,SKU003,Personal Care,South,255.47,0,0,30,5,21.96,8.04
2025-12-11,S01,SKU003,Personal Care,South,259.12,0,0,25,3,21.74,3.26
2025-12-12,S01,SKU003,Personal Care,South,254.97,0,0,15,8,22.36,7.36
2025-12-13,S01,SKU003,Personal Care,South,259.12,0,0,26,8,23.96,2.04
2025-12-14,S01,SKU003,Personal Care,South,252.46,0,0,23,8,24.38,1.38
2025-12-15,S01,SKU003,Personal Care,South,255.97,0,0,20,8,21.45,1.45
2025-12-16,S01,SKU003,Personal Care,South,263.65,0,0,24,5,22.19,1.81
2025-12-17,S01,SKU003,Personal Care,South,260.42,0,0,25,4,22.1,2.9
2025-12-18,S01,SKU003,Personal Care,South,258.01,0,0,26,2,21.9,4.1
2025-12-19,S01,SKU003,Personal Care,South,258.12,0,0,22,7,23.54,1.54
2025-12-20,S01,SKU003,Personal Care,South,259.01,0,0,27,6,23.2,3.8
2025-12-21,S01,SKU003,Personal Care,South,254.37,0,0,23,3,23.43,0.43
2025-12-22,S01,SKU003,Personal Care,South,254.98,0,0,24,9,22.29,1.71
2025-12-23,S01,SKU003,Personal Care,South,259.64,0,0,10,5,22.57,12.57
2025-12-24,S01,SKU003,Personal Care,South,259.24,0,0,23,6,23.07,0.07
2025-12-25,S01,SKU003,Personal Care,South,257.1,0,1,27,8,22.1,4.9
2025-12-26,S01,SKU003,Personal Care,South,261.69,0,0,28,7,21.53,6.47
2025-12-27,S01,SKU003,Personal Care,South,230.55,1,0,39,7,30.15,8.85
2025-12-28,S01,SKU003,Personal Care,South,253.74,0,0,20,9,24.07,4.07
2025-12-29,S01,SKU003,Personal Care,South,253.8,0,0,29,2,23.62,5.38
2025-12-30,S01,SKU003,Personal Care,South,257.32,0,0,17,8,23.98,6.98
2025-12-31,S01,SKU003,Personal Care,South,253.31,0,0,22,9,22.59,0.59
2025-08-13,S01,SKU004,Household,South,133.17,0,0,44,3,47.79,3.79
2025-08-14,S01,SKU004,Household,South,126.32,1,0,67,8,64.12,2.88
2025-08-15,S01,SKU004,Household,South,126.44,1,1,65,6,70.0,5.0
2025-08-16,S01,SKU004,Household,South,138.57,0,0,45,5,51.62,6.62
2025-08-17,S01,SKU004,Household,South,140.28,0,0,43,7,51.57,8.57
2025-08-18,S01,SKU004,Household,South,138.0,0,0,60,2,48.04,11.96
2025-08-19,S01,SKU004,Household,South,138.89,0,0,49,7,48.61,0.39
2025-08-20,S01,SKU004,Household,South,140.84,0,0,44,9,48.47,4.47
2025-08-21,S01,SKU004,Household,South,140.38,0,0,41,9,47.35,6.35
2025-08-22,S01,SKU004,Household,South,138.67,0,0,35,8,46.83,11.83
2025-08-23,S01,SKU004,Household,South,139.21,0,0,54,9,49.4,4.6
2025-08-24,S01,SKU004,Household,South,131.56,1,0,60,7,64.01,4.01
2025-08-25,S01,SKU004,Household,South,128.79,1,0,58,7,63.25,5.25
2025-08-26,S01,SKU004,Household,South,125.95,1,0,66,2,64.37,1.63
2025-08-27,S01,SKU004,Household,South,139.13,0,0,46,3,47.13,1.13
2025-08-28,S01,SKU004,Household,South,137.58,0,0,41,6,46.62,5.62
2025-08-29,S01,SKU004,Household,South,139.75,0,0,38,9,47.29,9.29
2025-08-30,S01,SKU004,Household,South,139.35,0,0,52,7,49.82,2.18
2025-08-31,S01,SKU004,Household,South,138.96,0,0,48,3,50.69,2.69
2025-09-01,S01,SKU004,Household,South,136.31,0,0,34,4,47.26,13.26
2025-09-02,S01,SKU004,Household,South,134.37,0,0,44,7,45.05,1.05
2025-09-03,S01,SKU004,Household,South,135.39,0,0,56,8,45.33,10.67
2025-09-04,S01,SKU004,Household,South,135.48,0,0,45,5,44.68,0.32
2025-09-05,S01,SKU004,Household,South,124.13,1,0,72,8,59.17,12.83
2025-09-06,S01,SKU004,Household,South,140.01,0,0,56,3,50.54,5.46
2025-09-07,S01,SKU004,Household,South,135.52,0,0,49,9,49.17,0.17
2025-09-08,S01,SKU004,Household,South,134.62,0,0,40,2,46.96,6.96
2025-09-09,S01,SKU004,Household,South,138.93,0,0,42,4,45.49,3.49
2025-09-10,S01,SKU004,Household,South,139.34,0,0,37,9,45.6,8.6
2025-09-11,S01,SKU004,Household,South,136.34,0,0,53,6,45.61,7.39
2025-09-12,S01,SKU004,Household,South,140.14,0,0,28,4,45.54,17.54
2025-09-13,S01,SKU004,Household,South,140.29,0,0,51,2,47.87,3.13
2025-09-14,S01,SKU004,Household,South,132.76,0,0,50,4,47.55,2.45
2025-09-15,S01,SKU004,Household,South,140.35,0,0,49,5,42.86,6.14
2025-09-16,S01,SKU004,Household,South,137.56,0,0,45,2,43.6,1.4
2025-09-17,S01,SKU004,Household,South,139.29,0,0,35,5,43.57,8.57
2025-09-18,S01,SKU004,Household,South,137.57,0,0,45,7,43.28,1.72
2025-09-19,S01,SKU004,Household,South,141.91,0,0,44,6,42.0,2.0
2025-09-20,S01,SKU004,Household,South,140.08,0,0,50,8,48.11,1.89
2025-09-21,S01,SKU004,Household,South,139.53,0,0,38,6,48.12,10.12
2025-09-22,S01,SKU004,Household,South,137.6,0,0,46,3,43.54,2.46
2025-09-23,S01,SKU004,Household,South,139.21,0,0,37,4,42.44,5.44
2025-09-24,S01,SKU004,Household,South,138.81,0,0,34,8,42.69,8.69
2025-09-25,S01,SKU004,Household,South,134.97,0,0,42,4,42.16,0.16
2025-09-26,S01,SKU004,Household,South,123.83,1,0,54,6,55.1,1.1
2025-09-27,S01,SKU004,Household,South,134.5,0,0,48,4,45.94,2.06
2025-09-28,S01,SKU004,Household,South,139.25,0,0,47,5,46.11,0.89
2025-09-29,S01,SKU004,Household,South,124.92,1,0,55,8,56.86,1.86
2025-09-30,S01,SKU004,Household,South,138.19,0,0,43,8,43.23,0.23
2025-10-01,S01,SKU004,Household,South,135.22,0,0,43,2,44.34,1.34
2025-10-02,S01,SKU004,Household,South,137.29,0,1,54,5,49.74,4.26
2025-10-03,S01,SKU004,Household,South,137.61,0,0,41,3,43.83,2.83
2025-10-04,S01,SKU004,Household,South,126.24,1,0,62,3,62.31,0.31
2025-10-05,S01,SKU004,Household,South,137.52,0,0,46,7,45.43,0.57
2025-10-06,S01,SKU004,Household,South,136.57,0,0,47,7,43.05,3.95
2025-10-07,S01,SKU004,Household,South,137.62,0,0,38,7,43.48,5.48
2025-10-08,S01,SKU004,Household,South,137.35,0,0,41,3,42.92,1.92
2025-10-09,S01,SKU004,Household,South,139.04,0,0,42,3,43.14,1.14
2025-10-10,S01,SKU004,Household,South,136.42,0,0,45,5,41.67,3.33
2025-10-11,S01,SKU004,Household,South,134.1,0,0,48,8,46.12,1.88
2025-10-12,S01,SKU004,Household,South,138.25,0,0,37,2,46.23,9.23
2025-10-13,S01,SKU004,Household,South,138.86,0,0,38,9,42.96,4.96
2025-10-14,S01,SKU004,Household,South,139.41,0,0,41,8,42.75,1.75
2025-10-15,S01,SKU004,Household,South,134.3,0,0,39,4,42.26,3.26
2025-10-16,S01,SKU004,Household,South,141.13,0,0,54,4,42.65,11.35
2025-10-17,S01,SKU004,Household,South,125.75,1,0,57,3,56.25,0.75
2025-10-18,S01,SKU004,Household,South,136.82,0,0,55,6,46.07,8.93
2025-10-19,S01,SKU004,Household,South,136.46,0,0,48,5,46.6,1.4
2025-10-20,S01,SKU004,Household,South,138.17,0,0,47,3,43.97,3.03
2025-10-21,S01,SKU004,Household,South,137.74,0,0,44,8,44.52,0.52
2025-10-22,S01,SKU004,Household,South,135.26,0,0,46,2,44.69,1.31
2025-10-23,S01,SKU004,Household,South,138.75,0,0,44,9,44.82,0.82
2025-10-24,S01,SKU004,Household,South,129.31,1,0,52,2,58.98,6.98
2025-10-25,S01,SKU004,Household,South,137.2,0,0,45,8,47.85,2.85
2025-10-26,S01,SKU004,Household,South,127.79,1,0,58,2,61.45,3.45
2025-10-27,S01,SKU004,Household,South,138.55,0,0,42,3,44.73,2.73
2025-10-28,S01,SKU004,Household,South,142.13,0,0,39,4,44.54,5.54
2025-10-29,S01,SKU004,Household,South,139.81,0,0,48,3,44.59,3.41
2025-10-30,S01,SKU004,Household,South,138.01,0,0,45,3,44.71,0.29
2025-10-31,S01,SKU004,Household,South,128.19,1,0,57,5,60.05,3.05
2025-11-01,S01,SKU004,Household,South,138.38,0,0,48,8,48.39,0.39
2025-11-02,S01,SKU004,Household,South,137.59,0,0,41,3,48.71,7.71
2025-11-03,S01,SKU004,Household,South,135.26,0,0,40,3,45.01,5.01
2025-11-04,S01,SKU004,Household,South,137.81,0,0,35,4,44.61,9.61
2025-11-05,S01,SKU004,Household,South,137.07,0,0,45,6,44.89,0.11
2025-11-06,S01,SKU004,Household,South,128.48,1,0,65,4,57.61,7.39
2025-11-07,S01,SKU004,Household,South,139.32,0,0,58,3,44.99,13.01
2025-11-08,S01,SKU004,Household,South,134.36,0,0,50,4,48.72,1.28
2025-11-09,S01,SKU004,Household,South,129.01,1,0,64,9,64.91,0.91
2025-11-10,S01,SKU004,Household,South,139.09,0,0,45,3,44.82,0.18
2025-11-11,S01,SKU004,Household,South,140.61,0,0,51,5,46.09,4.91
2025-11-12,S01,SKU004,Household,South,133.58,0,0,46,2,47.25,1.25
2025-11-13,S01,SKU004,Household,South,125.69,1,0,61,4,61.65,0.65
2025-11-14,S01,SKU004,Household,South,135.36,0,0,53,2,48.55,4.45
2025-11-15,S01,SKU004,Household,South,128.78,1,0,70,7,68.15,1.85
2025-11-16,S01,SKU004,Household,South,138.63,0,0,54,8,51.21,2.79
2025-11-17,S01,SKU004,Household,South,134.2,0,0,45,7,48.96,3.96
2025-11-18,S01,SKU004,Household,South,125.77,1,0,70,5,62.77,7.23
2025-11-19,S01,SKU004,Household,South,140.33,0,0,46,6,49.58,3.58
2025-11-20,S01,SKU004,Household,South,139.87,0,0,40,7,49.39,9.39
2025-11-21,S01,SKU004,Household,South,138.14,0,0,55,5,49.42,5.58
2025-11-22,S01,SKU004,Household,South,134.51,0,0,56,9,52.6,3.4
2025-11-23,S01,SKU004,Household,South,138.84,0,0,55,2,54.81,0.19
2025-11-24,S01,SKU004,Household,South,136.54,0,0,49,9,49.7,0.7
2025-11-25,S01,SKU004,Household,South,137.6,0,0,47,4,49.26,2.26
2025-11-26,S01,SKU004,Household,South,137.99,0,0,45,6,50.35,5.35
2025-11-27,S01,SKU004,Household,South,137.4,0,0,40,8,49.68,9.68
2025-11-28,S01,SKU004,Household,South,139.07,0,0,50,3,51.1,1.1
2025-11-29,S01,SKU004,Household,South,142.33,0,0,48,4,56.1,8.1
2025-11-30,S01,SKU004,Household,South,135.83,0,0,49,5,54.8,5.8
2025-12-01,S01,SKU004,Household,South,140.6,0,0,56,3,48.99,7.01
2025-12-02,S01,SKU004,Household,South,131.04,1,0,62,3,65.7,3.7
2025-12-03,S01,SKU004,Household,South,134.2,0,0,46,8,51.02,5.02
2025-12-04,S01,SKU004,Household,South,137.79,0,0,48,4,50.78,2.78
2025-12-05,S01,SKU004,Household,South,140.08,0,0,49,5,51.14,2.14
2025-12-06,S01,SKU004,Household,South,135.42,0,0,50,5,55.72,5.72
2025-12-07,S01,SKU004,Household,South,139.07,0,0,50,7,55.95,5.95
2025-12-08,S01,SKU004,Household,South,138.88,0,0,45,9,49.81,4.81
2025-12-09,S01,SKU004,Household,South,135.96,0,0,51,6,49.35,1.65
2025-12-10,S01,SKU004,Household,South,139.56,0,0,51,2,49.79,1.21
2025-12-11,S01,SKU004,Household,South,135.68,0,0,38,2,50.55,12.55
2025-12-12,S01,SKU004,Household,South,141.17,0,0,52,3,49.63,2.37
2025-12-13,S01,SKU004,Household,South,137.55,0,0,64,6,53.72,10.28
2025-12-14,S01,SKU004,Household,South,136.84,0,0,46,4,54.73,8.73
2025-12-15,S01,SKU004,Household,South,123.62,1,0,63,3,65.68,2.68
2025-12-16,S01,SKU004,Household,South,137.73,0,0,52,2,49.35,2.65
2025-12-17,S01,SKU004,Household,South,138.17,0,0,57,8,49.47,7.53
2025-12-18,S01,SKU004,Household,South,144.31,0,0,48,2,49.08,1.08
2025-12-19,S01,SKU004,Household,South,137.57,0,0,43,4,49.8,6.8
2025-12-20,S01,SKU004,Household,South,123.34,1,0,75,9,68.99,6.01
2025-12-21,S01,SKU004,Household,South,139.26,0,0,68,8,54.39,13.61
2025-12-22,S01,SKU004,Household,South,137.7,0,0,49,4,49.92,0.92
2025-12-23,S01,SKU004,Household,South,139.71,0,0,50,6,50.9,0.9
2025-12-24,S01,SKU004,Household,South,138.87,0,0,47,9,51.0,4.0
2025-12-25,S01,SKU004,Household,South,137.25,0,1,57,7,58.24,1.24
2025-12-26,S01,SKU004,Household,South,134.61,0,0,47,9,51.17,4.17
2025-12-27,S01,SKU004,Household,South,140.56,0,0,64,8,54.36,9.64
2025-12-28,S01,SKU004,Household,South,137.83,0,0,62,2,55.18,6.82
2025-12-29,S01,SKU004,Household,South,138.91,0,0,48,3,52.61,4.61
2025-12-30,S01,SKU004,Household,South,138.25,0,0,55,5,52.28,2.72
2025-12-31,S01,SKU004,Household,South,138.41,0,0,52,7,51.47,0.53
2025-08-13,S01,SKU005,Beverages,South,167.91,0,0,58,3,56.87,1.13
2025-08-14,S01,SKU005,Beverages,South,163.19,0,0,64,6,57.31,6.69
2025-08-15,S01,SKU005,Beverages,South,164.31,0,1,70,7,66.03,3.97
2025-08-16,S01,SKU005,Beverages,South,167.75,0,0,59,6,62.95,3.95
2025-08-17,S01,SKU005,Beverages,South,162.61,0,0,62,9,62.31,0.31
2025-08-18,S01,SKU005,Beverages,South,161.89,0,0,56,4,56.63,0.63
2025-08-19,S01,SKU005,Beverages,South,165.77,0,0,56,9,57.41,1.41
2025-08-20,S01,SKU005,Beverages,South,161.82,0,0,54,3,57.44,3.44
2025-08-21,S01,SKU005,Beverages,South,166.67,0,0,52,4,56.34,4.34
2025-08-22,S01,SKU005,Beverages,South,166.25,0,0,53,2,55.95,2.95
2025-08-23,S01,SKU005,Beverages,South,166.59,0,0,66,5,59.6,6.4
2025-08-24,S01,SKU005,Beverages,South,166.06,0,0,50,4,60.12,10.12
2025-08-25,S01,SKU005,Beverages,South,165.37,0,0,51,3,54.82,3.82
2025-08-26,S01,SKU005,Beverages,South,168.85,0,0,61,3,55.15,5.85
2025-08-27,S01,SKU005,Beverages,South,165.08,0,0,53,2,55.62,2.62
2025-08-28,S01,SKU005,Beverages,South,153.28,1,0,75,7,71.0,4.0
2025-08-29,S01,SKU005,Beverages,South,169.78,0,0,55,2,55.13,0.13
2025-08-30,S01,SKU005,Beverages,South,169.45,0,0,57,5,59.27,2.27
2025-08-31,S01,SKU005,Beverages,South,164.81,0,0,56,3,59.14,3.14
2025-09-01,S01,SKU005,Beverages,South,168.42,0,0,57,4,54.55,2.45
2025-09-02,S01,SKU005,Beverages,South,166.19,0,0,52,3,54.65,2.65
2025-09-03,S01,SKU005,Beverages,South,152.21,1,0,75,3,70.14,4.86
2025-09-04,S01,SKU005,Beverages,South,166.43,0,0,54,5,53.89,0.11
2025-09-05,S01,SKU005,Beverages,South,165.65,0,0,50,9,54.63,4.63
2025-09-06,S01,SKU005,Beverages,South,166.62,0,0,58,5,58.72,0.72
2025-09-07,S01,SKU005,Beverages,South,169.55,0,0,54,4,58.11,4.11
2025-09-08,S01,SKU005,Beverages,South,164.9,0,0,50,5,55.22,5.22
2025-09-09,S01,SKU005,Beverages,South,165.82,0,0,56,9,53.09,2.91
2025-09-10,S01,SKU005,Beverages,South,170.69,0,0,43,5,53.14,10.14
2025-09-11,S01,SKU005,Beverages,South,160.49,0,0,53,5,51.85,1.15
2025-09-12,S01,SKU005,Beverages,South,164.73,0,0,58,2,51.87,6.13
2025-09-13,S01,SKU005,Beverages,South,166.67,0,0,50,6,55.13,5.13
2025-09-14,S01,SKU005,Beverages,South,155.14,1,0,77,8,73.18,3.82
2025-09-15,S01,SKU005,Beverages,South,171.84,0,0,51,8,52.09,1.09
2025-09-16,S01,SKU005,Beverages,South,166.7,0,0,62,8,52.09,9.91
2025-09-17,S01,SKU005,Beverages,South,165.39,0,0,55,9,52.2,2.8
2025-09-18,S01,SKU005,Beverages,South,167.32,0,0,60,8,52.82,7.18
2025-09-19,S01,SKU005,Beverages,South,166.41,0,0,54,3,53.28,0.72
2025-09-20,S01,SKU005,Beverages,South,163.98,0,0,64,6,57.08,6.92
2025-09-21,S01,SKU005,Beverages,South,166.4,0,0,61,7,54.21,6.79
2025-09-22,S01,SKU005,Beverages,South,164.31,0,0,56,8,53.27,2.73
2025-09-23,S01,SKU005,Beverages,South,168.62,0,0,57,5,53.77,3.23
2025-09-24,S01,SKU005,Beverages,South,166.84,0,0,56,4,53.44,2.56
2025-09-25,S01,SKU005,Beverages,South,166.99,0,0,53,9,54.12,1.12
2025-09-26,S01,SKU005,Beverages,South,169.61,0,0,50,7,53.22,3.22
2025-09-27,S01,SKU005,Beverages,South,162.83,0,0,49,7,56.46,7.46
2025-09-28,S01,SKU005,Beverages,South,166.77,0,0,60,7,55.19,4.81
2025-09-29,S01,SKU005,Beverages,South,163.41,0,0,53,6,51.91,1.09
2025-09-30,S01,SKU005,Beverages,South,167.14,0,0,51,7,51.98,0.98
2025-10-01,S01,SKU005,Beverages,South,167.34,0,0,56,9,52.67,3.33
2025-10-02,S01,SKU005,Beverages,South,166.83,0,1,63,4,58.68,4.32
2025-10-03,S01,SKU005,Beverages,South,166.75,0,0,57,2,52.01,4.99
2025-10-04,S01,SKU005,Beverages,South,165.58,0,0,53,5,56.24,3.24
2025-10-05,S01,SKU005,Beverages,South,164.05,0,0,61,3,57.05,3.95
2025-10-06,S01,SKU005,Beverages,South,164.05,0,0,59,3,52.89,6.11
2025-10-07,S01,SKU005,Beverages,South,168.49,0,0,53,2,53.18,0.18
2025-10-08,S01,SKU005,Beverages,South,164.75,0,0,55,4,53.49,1.51
2025-10-09,S01,SKU005,Beverages,South,167.87,0,0,60,6,53.75,6.25
2025-10-10,S01,SKU005,Beverages,South,170.85,0,0,50,7,54.08,4.08
2025-10-11,S01,SKU005,Beverages,South,164.45,0,0,57,9,57.08,0.08
2025-10-12,S01,SKU005,Beverages,South,151.0,1,0,69,2,75.72,6.72
2025-10-13,S01,SKU005,Beverages,South,166.6,0,0,60,4,53.81,6.19
2025-10-14,S01,SKU005,Beverages,South,162.32,0,0,58,7,54.36,3.64
2025-10-15,S01,SKU005,Beverages,South,168.37,0,0,54,6,54.29,0.29
2025-10-16,S01,SKU005,Beverages,South,164.65,0,0,54,5,54.23,0.23
2025-10-17,S01,SKU005,Beverages,South,163.8,0,0,54,7,53.83,0.17
2025-10-18,S01,SKU005,Beverages,South,162.07,0,0,58,9,57.69,0.31
2025-10-19,S01,SKU005,Beverages,South,166.82,0,0,48,4,57.28,9.28
2025-10-20,S01,SKU005,Beverages,South,166.6,0,0,51,8,52.96,1.96
2025-10-21,S01,SKU005,Beverages,South,163.73,0,0,57,4,52.97,4.03
2025-10-22,S01,SKU005,Beverages,South,165.8,0,0,51,7,52.84,1.84
2025-10-23,S01,SKU005,Beverages,South,163.31,0,0,58,2,52.91,5.09
2025-10-24,S01,SKU005,Beverages,South,166.98,0,0,52,6,52.9,0.9
2025-10-25,S01,SKU005,Beverages,South,162.86,0,0,62,2,56.61,5.39
2025-10-26,S01,SKU005,Beverages,South,168.08,0,0,53,5,56.22,3.22
2025-10-27,S01,SKU005,Beverages,South,166.77,0,0,56,4,53.26,2.74
2025-10-28,S01,SKU005,Beverages,South,164.19,0,0,52,8,53.88,1.88
2025-10-29,S01,SKU005,Beverages,South,164.04,0,0,51,2,53.35,2.35
2025-10-30,S01,SKU005,Beverages,South,167.96,0,0,55,6,53.87,1.13
2025-10-31,S01,SKU005,Beverages,South,164.4,0,0,57,6,53.15,3.85
2025-11-01,S01,SKU005,Beverages,South,167.75,0,0,60,6,57.37,2.63
2025-11-02,S01,SKU005,Beverages,South,168.2,0,0,64,5,57.7,6.3
2025-11-03,S01,SKU005,Beverages,South,169.4,0,0,56,2,55.12,0.88
2025-11-04,S01,SKU005,Beverages,South,165.93,0,0,51,2,54.92,3.92
2025-11-05,S01,SKU005,Beverages,South,168.47,0,0,54,4,54.49,0.49
2025-11-06,S01,SKU005,Beverages,South,154.85,1,0,75,5,71.96,3.04
2025-11-07,S01,SKU005,Beverages,South,165.81,0,0,61,5,54.62,6.38
2025-11-08,S01,SKU005,Beverages,South,166.2,0,0,72,7,60.14,11.86
2025-11-09,S01,SKU005,Beverages,South,167.61,0,0,63,7,59.05,3.95
2025-11-10,S01,SKU005,Beverages,South,165.25,0,0,55,8,56.29,1.29
2025-11-11,S01,SKU005,Beverages,South,166.31,0,0,62,4,55.67,6.33
2025-11-12,S01,SKU005,Beverages,South,168.63,0,0,60,7,56.49,3.51
2025-11-13,S01,SKU005,Beverages,South,164.8,0,0,55,6,55.82,0.82
2025-11-14,S01,SKU005,Beverages,South,166.74,0,0,66,2,55.75,10.25
2025-11-15,S01,SKU005,Beverages,South,164.21,0,0,55,8,60.08,5.08
2025-11-16,S01,SKU005,Beverages,South,165.82,0,0,65,4,61.36,3.64
2025-11-17,S01,SKU005,Beverages,South,168.16,0,0,50,9,57.88,7.88
2025-11-18,S01,SKU005,Beverages,South,168.35,0,0,57,9,56.69,0.31
2025-11-19,S01,SKU005,Beverages,South,165.04,0,0,57,7,57.68,0.68
2025-11-20,S01,SKU005,Beverages,South,169.01,0,0,65,7,57.87,7.13
2025-11-21,S01,SKU005,Beverages,South,170.65,0,0,59,5,57.77,1.23
